ⲓⲱϩⲁⲛⲏⲥ ⲡ ⲥⲟⲛ ⲛ ⲓⲁⲕⲱⲃⲟⲥ	ⲓⲱϩⲁⲛⲏⲥ	person	John the Apostle	1
ⲓⲱϩⲁⲛⲛⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	15
ⲓⲱϩⲁⲛⲛⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	18
ⲓⲱϩⲁⲛⲛⲏⲥ · ⲡ ⲉⲧⲉ ⲡⲱⲕ ⲡⲉ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲅⲁⲣ ⲛⲧⲟⲟⲧ ⲟⲩ ⲧⲏⲣ ⲟⲩ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲉ ϥ ϫⲱ ⲙⲙⲟ ⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲉ ϥ ϯⲃⲁⲡⲧⲓⲥⲙⲁ ⲙ ⲡ ϫⲁⲓⲉ ⲉ ϥ ⲕⲏⲣⲩⲥⲥⲉ ⲛ ⲟⲩ ⲃⲁⲡⲧⲓⲥⲙⲁ ⲙ ⲙⲉⲧⲁⲛⲟⲓⲁ ⲉ ⲡ ⲕⲱ ⲉⲃⲟⲗ ⲛ ⲛ ⲛⲟⲃⲉ	ⲓⲱϩⲁⲛⲛⲏⲥ	abstract	John the Baptist	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲛ ϣⲏⲣⲉ ⲛ ⲍⲉⲃⲉⲇⲁⲓⲟⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲟⲩ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ϣⲏⲣⲉ ⲛ ⲍⲁⲭⲁⲣⲓⲁⲥ ϩⲛ ⲧ ⲉⲣⲏⲙⲟⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	place	John the Baptist	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ϣⲏⲣⲉ ⲥⲛⲁⲩ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲃⲁⲡϯⲥⲧⲏⲥ · ⲡ ⲉⲧⲉ ⲙⲡ ϥ ⲧⲱⲟⲩⲛ ϩⲙ ⲡⲉ ϫⲡⲟ ⲛ ⲛⲉ ϩⲓⲟⲟⲙⲉ · ⲛϭⲓ ⲡ ⲉⲧ ⲟ ⲛ ⲛⲟϭ ⲉⲣⲟ ϥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲃⲁⲡⲧⲓⲥⲧⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	2
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲃⲁⲡⲧⲓⲥⲧⲏⲥ ⲉ ϥ ⲧⲁϣⲉⲟⲉⲓϣ ϩⲣⲁⲓ ϩⲙ ⲡ ϫⲁⲓⲉ ⲛ ⲧ ⲓⲟⲩⲇⲁⲓⲁ	ⲓⲱϩⲁⲛⲛⲏⲥ	place	John the Baptist	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲉⲛⲧ ⲁ ϥ ⲙⲟⲩϩ ⲙ ⲡⲛⲉⲩⲙⲁ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲉⲧ ϯⲃⲁⲡⲧⲓⲥⲙⲁ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲑⲉⲟⲗⲟⲅⲟⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	2
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲡⲁⲣⲑⲉⲛⲟⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲥⲟⲛ ⲛ ⲓⲁⲕⲱⲃⲟⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡⲉ ⲛⲧ ⲁ ⲓ ϥⲓ ⲧⲉϥ ⲁⲡⲉ	ⲓⲱϩⲁⲛⲛⲏⲥ	object	John the Baptist	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡⲉ ⲡ ⲃⲁⲡⲧⲓⲥⲧⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	1
ⲓⲱϩⲁⲛⲛⲏⲥ ⲡⲉϥ ⲥⲟⲛ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲓⲱⲁⲃ	ⲓⲱⲁⲃ	person	Joab	1
ⲓⲱⲁⲑⲁⲙ	ⲓⲱⲁⲑⲁⲙ	person	Jotham of Judah	1
ⲓⲱⲃ	ⲓⲱⲃ	person	Job (biblical figure)	6
ⲓⲱⲃ · ⲡ ⲣⲱⲙⲉ ⲙ ⲡ ⲛⲟⲩⲧⲉ	ⲓⲱⲃ	person	Job (biblical figure)	1
ⲓⲱⲃ ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ	ⲓⲱⲃ	person	Job (biblical figure)	1
ⲓⲱⲃⲏⲇ	ⲓⲱⲃⲏⲇ	person	Obed (biblical figure)	3
ⲓⲱⲃⲏⲇ ⲡ ϣⲏⲣⲉ ⲛ ⲃⲟⲉⲥ ⲡ ϣⲏⲣⲉ ⲛⲥⲁⲗⲁ ⲡ ϣⲏⲣⲉ ⲛ ⲛⲁⲁⲥⲥⲱⲛ	ⲓⲱⲃⲏⲇ	person	Obed (biblical figure)	1
ⲓⲱⲑⲟⲣ ⲡ ⲟⲩⲏⲏⲃ ⲙ ⲙⲁⲇⲓϩⲁⲙ	ⲓⲱⲑⲟⲣ	person	Jethro (biblical figure)	1
ⲓⲱⲛⲁⲑⲁⲙ	ⲓⲱⲛⲁⲑⲁⲙ	person	Jotham of Judah	1
ⲓⲱⲛⲁⲥ	ⲓⲱⲛⲁⲥ	person	Jonah	1
ⲓⲱⲣⲁⲙ	ⲓⲱⲣⲁⲙ	person	Jehoram of Judah	1
ⲓⲱⲥⲁⲫⲁⲧ	ⲓⲱⲥⲁⲫⲁⲧ	person	Jehoshaphat	1
ⲓⲱⲥⲏⲥ	ⲓⲱⲥⲏⲥ	person	Joses	1
ⲓⲱⲥⲏⲫ	ⲓⲱⲥⲏⲫ	person	Joseph (Genesis)	12
ⲓⲱⲥⲏⲫ	ⲓⲱⲥⲏⲫ	person	Joseph of Arimathea	1
ⲓⲱⲥⲏⲫ ⲛⲧ ⲁ ϥ ⲕⲱ ⲛ ⲛⲉϥ ϭⲓϫ ⲉϫⲛ ⲛ ⲃⲁⲗ ⲙ ⲡⲉϥ ⲉⲓⲱⲧ ⲓⲁⲕⲱⲃ	ⲓⲱⲥⲏⲫ	person	Joseph (Genesis)	1
ⲓⲱⲥⲏⲫ ⲡ ϩⲁⲓ ⲙ ⲙⲁⲣⲓⲁ . ⲧⲁⲓ ⲛⲧ ⲁ ⲩ ϫⲡⲉ ⲓⲏⲥⲟⲩⲥ ⲉⲃⲟⲗ ⲛϩⲏⲧ	ⲓⲱⲥⲏⲫ	person	Saint Joseph	1
ⲓⲱⲥⲏⲫ ⲡ ⲇⲓⲕⲁⲓⲟⲥ	ⲓⲱⲥⲏⲫ	person	Joseph (Genesis)	1
ⲓⲱⲥⲏⲫ ⲡ ⲉⲃⲟⲗ ϩⲛ ⲁⲣⲓⲙⲁⲑⲁⲓⲟⲥ	ⲓⲱⲥⲏⲫ	person	Joseph of Arimathea	1
ⲓⲱⲥⲏⲫ ⲡ ⲣⲣⲟ ⲛ ⲇⲓⲕⲁⲓⲟⲥ	ⲓⲱⲥⲏⲫ	person	Joseph (Genesis)	1
ⲓⲱⲥⲏⲫ ⲡⲁⲓ ⲛⲧ ⲁ ϥ ⲁⲅⲱⲛⲓⲍⲉ ⲟⲩⲃⲉ ⲡ ϩⲱϫⲙ	ⲓⲱⲥⲏⲫ	person	Joseph (Genesis)	1
ⲓⲱⲥⲏⲭ ⲡ ϣⲏⲣⲉ ⲛ ⲓⲱⲇⲁ	ⲓⲱⲥⲏⲭ	person		1
ⲓⲱⲥⲓⲁⲥ	ⲓⲱⲥⲓⲁⲥ	person	Josiah	1
ⲓⲱⲥⲓⲁⲥ ⲡ ⲣⲣⲟ ⲛ ⲇⲓⲕⲁⲓⲟⲥ [...]ⲩ ⲉⲣⲁⲧ ⲥ ⲉ ⲧⲣⲉ [.] ϣⲓⲛⲉ ⲙ ⲡ ϫⲟⲉⲓⲥ ⲉⲃⲟⲗ ϩⲓ ⲧⲟⲟⲧ ⲥ	ⲓⲱⲥⲓⲁⲥ	person	Josiah	1
ⲕⲁⲉⲓⲛ	ⲕⲁⲉⲓⲛ	person	Cain	5
ⲕⲁⲉⲓⲛ ⲡⲁⲓ ⲛⲧ ⲁ ϥ ⲣϣⲟⲣⲡ ⲛ ϫⲓ ⲙ ⲡ ⲥⲁϩⲟⲩ ⲉⲃⲟⲗ ϩⲓⲧⲛ ⲧ ⲧⲁⲡⲣⲟ ⲙ ⲡ ⲛⲟⲩⲧⲉ ϩⲓϫⲙ ⲡ ⲕⲁϩ	ⲕⲁⲉⲓⲛ	person	Cain	1
ⲕⲁⲓⲛ	ⲕⲁⲓⲛ	person	Cain	4
ⲕⲁⲓⲥⲁⲣⲓⲁ	ⲕⲁⲓⲥⲁⲣⲓⲁ	place	Caesarea Maritima	1
ⲕⲁⲓⲫⲁⲥ	ⲕⲁⲓⲫⲁⲥ	person	Caiaphas	1
ⲕⲁⲡⲁⲣⲛⲁⲟⲩⲙ	ⲕⲁⲡⲁⲣⲛⲁⲟⲩⲙ	place	Capernaum	1
ⲕⲁⲫⲁⲣⲛⲁⲟⲩⲙ	ⲕⲁⲫⲁⲣⲛⲁⲟⲩⲙ	place	Capernaum	2
ⲕⲁⲫⲁⲣⲛⲁⲟⲩⲙ ⲧ ⲡⲟⲗⲓⲥ ⲛ ⲧ ⲅⲁⲗⲓⲗⲁⲓⲁ	ⲕⲁⲫⲁⲣⲛⲁⲟⲩⲙ	place	Capernaum	1
ⲕⲃⲧ	ⲕⲃⲧ	place	Qift	1
ⲕⲉⲉⲍⲉⲓ	ⲕⲉⲉⲍⲉⲓ	person	Gehazi	1
ⲕⲏⲙⲉ	ⲕⲏⲙⲉ	place	Egypt	8
ⲕⲏⲙⲉ ⲧⲏⲣ ϥ	ⲕⲏⲙⲉ	place	Egypt	1
ⲕⲏⲫⲁⲥ	ⲕⲏⲫⲁⲥ	person	Saint Peter	4
ⲕⲗⲁⲩⲇⲓⲟⲥ	ⲕⲗⲁⲩⲇⲓⲟⲥ	person	Claudius	1
ⲕⲟⲣⲉ	ⲕⲟⲣⲉ	person	Korah	2
ⲕⲣⲏⲧⲏ	ⲕⲣⲏⲧⲏ	place	Crete	1
ⲕⲣⲓⲥⲡⲟⲥ	ⲕⲣⲓⲥⲡⲟⲥ	person	Crispus of Chalcedon	1
ⲕⲣⲟⲛⲟⲥ	ⲕⲣⲟⲛⲟⲥ	person	Cronus	6
ⲕⲩⲍⲓⲕⲟⲥ	ⲕⲩⲍⲓⲕⲟⲥ	place	Cyzicus	2
ⲕⲩⲣⲓⲛⲟⲥ	ⲕⲩⲣⲓⲛⲟⲥ	person	Quirinius	1
ⲕⲱⲛⲥⲧⲁⲛⲧⲓⲛⲟⲩⲡⲟⲗⲓⲥ	ⲕⲱⲛⲥⲧⲁⲛⲧⲓⲛⲟⲩⲡⲟⲗⲓⲥ	place	Constantinople	4
ⲗⲁⲃⲁⲛ	ⲗⲁⲃⲁⲛ	person	Laban (Bible)	7
ⲗⲁⲃⲁⲛ ⲡⲁ ⲥⲟⲛ	ⲗⲁⲃⲁⲛ	person	Laban (Bible)	1
ⲗⲁⲍⲁⲣⲟⲥ	ⲗⲁⲍⲁⲣⲟⲥ	person	Lazarus of Bethany	3
ⲗⲁⲍⲁⲣⲟⲥ ⲛⲧ ⲁ ⲕ ⲙⲟⲩⲧⲉ ⲉⲣⲟ ϥ ⲉ ⲡⲉϥ ⲙⲉϩ ϥⲧⲟⲟⲩ ⲛ ϩⲟⲟⲩ	ⲗⲁⲍⲁⲣⲟⲥ	person	Lazarus of Bethany	1
ⲗⲉⲅⲓⲱⲛ	ⲗⲉⲅⲓⲱⲛ	person	Legion (demons)	2
ⲗⲉⲱⲛ	ⲗⲉⲱⲛ	person	Pope Leo I	4
ⲗⲉⲱⲛ ⲇⲉ ⲡ ⲇⲟⲩⲝ	ⲗⲉⲱⲛ	person	Pope Leo I	1
ⲗⲉⲱⲛ ⲉⲡⲓⲥⲕⲟⲡⲟⲥ ⲛ ϩⲣⲱⲙⲏ	ⲗⲉⲱⲛ	person	Pope Leo I	1
ⲗⲉⲱⲛ ⲡ ⲁⲥⲉⲃⲏⲥ	ⲗⲉⲱⲛ	person	Pope Leo I	4
ⲗⲓⲁ	ⲗⲓⲁ	person	Leah	3
ⲗⲱⲧ	ⲗⲱⲧ	person	Lot (biblical person)	9
ⲗⲱⲧ ⲛⲧ ⲁ ϥ ϥⲓⲧ ϥ ⲁⲛ ⲉϩⲣⲁⲓ	ⲗⲱⲧ	person	Lot (biblical person)	1
ⲙ ⲡⲉⲣⲥⲟⲥ	ⲡⲉⲣⲥⲟⲥ	organization	Persians	1
ⲙϣⲓⲣ	ⲙϣⲓⲣ	time	Meshir	1
ⲙⲁⲇⲓϩⲁⲙ	ⲙⲁⲇⲓϩⲁⲙ	place	Midian	2
ⲙⲁⲑⲑⲁⲓⲟⲥ	ⲙⲁⲑⲑⲁⲓⲟⲥ	person	Matthew the Apostle	1
ⲙⲁⲑⲑⲁⲓⲟⲥ ⲡ ⲧⲉⲗⲱⲛⲏⲥ ⲓⲁⲕⲱⲃⲟⲥ ⲡ ϣⲏⲣⲉ ⲛ ⲁⲗⲫⲁⲓⲟⲥ ⲙⲛ ⲑⲁⲇⲇⲁⲓⲟⲥ	ⲙⲁⲑⲑⲁⲓⲟⲥ	person	Matthew the Apostle	1
ⲙⲁⲗⲉⲏⲗ ⲡ ϣⲏⲣⲉ ⲛ ⲕⲁⲓⲛⲁⲙ	ⲙⲁⲗⲉⲏⲗ	person	Mahalel	1
ⲙⲁⲛⲁⲥⲥⲏ	ⲙⲁⲛⲁⲥⲥⲏ	person	Manasseh of Judah	1
ⲙⲁⲛⲁⲥⲥⲏ ⲙⲁⲛⲁⲥⲥⲏ	ⲙⲁⲛⲁⲥⲥⲏ	person	Manasseh of Judah	1
ⲙⲁⲣⲑⲁ	ⲙⲁⲣⲑⲁ	person	Martha	1
ⲙⲁⲣⲓϩⲁⲙ	ⲙⲁⲣⲓϩⲁⲙ	person	Mary	1
ⲙⲁⲣⲓⲁ	ⲙⲁⲣⲓⲁ	person	Mary, mother of Jesus	3
ⲙⲁⲣⲓⲁ ⲇⲉ ⲧ ⲙⲁⲅⲇⲁⲗⲏⲛⲏ	ⲙⲁⲣⲓⲁ	person	Mary Magdalene	1
ⲙⲁⲣⲓⲁ ⲛ ⲓⲱⲥⲏⲫ	ⲙⲁⲣⲓⲁ	person	Mary, mother of Jesus	1
ⲙⲁⲣⲓⲁ ⲧ ⲙⲁⲅⲇⲁⲗⲏⲛⲏ	ⲙⲁⲣⲓⲁ	person	Mary Magdalene	2
ⲙⲁⲣⲓⲁ ⲧ ⲙⲁⲅⲇⲁⲗⲏⲛⲏ ⲁⲩⲱ ⲙⲁⲣⲓⲁ ⲧⲁ ⲡ ⲕⲟⲩⲉⲓ ⲛ ⲓⲁⲕⲱⲃⲟⲥ	ⲙⲁⲣⲓⲁ	person	Mary Magdalene	1
ⲙⲁⲣⲓⲁ ⲧ ⲙⲁⲅⲇⲁⲗⲏⲛⲏ ⲙⲛ ⲙⲁⲣⲓⲁ ⲧⲁ ⲓⲁⲕⲱⲃⲟⲥ . ⲙⲛ ⲧ ⲙⲁⲁⲩ ⲛ ⲓⲱⲥⲏ ⲁⲩⲱ ⲧ ⲙⲁⲁⲩ ⲛ ⲛ ϣⲏⲣⲉ ⲛ ⲍⲉⲃⲉⲇⲁⲓⲟⲥ	ⲙⲁⲣⲓⲁ	person	Mary Magdalene	1
ⲙⲁⲣⲓⲁ ⲧ ⲙⲁⲅⲇⲁⲗⲏⲛⲏ ⲙⲛ ⲧ ⲕⲉ ⲙⲁⲣⲓⲁ	ⲙⲁⲣⲓⲁ	person	Mary Magdalene	1
ⲙⲁⲣⲓⲁ ⲧ ⲙⲁⲅⲇⲁⲗⲏⲛⲏ ⲧⲁⲓ ⲛⲧ ⲁ ϥ ⲛⲟⲩϫⲉ ⲉⲃⲟⲗ ⲛϩⲏⲧ ⲥ ⲛ ⲥⲁϣϥ ⲛ ⲇⲁⲓⲙⲱⲛⲓⲟⲛ	ⲙⲁⲣⲓⲁ	person	Mary Magdalene	1
ⲙⲁⲣⲓⲁ ⲧ ⲡⲁⲣⲑⲉⲛⲟⲥ	ⲙⲁⲣⲓⲁ	person	Mary, mother of Jesus	1
ⲙⲁⲣⲓⲁ ⲧⲁ ⲓⲁⲕⲱⲃⲟⲥ	ⲙⲁⲣⲓⲁ	person	Mary, mother of James	1
ⲙⲁⲣⲓⲁ ⲧⲁ ⲓⲱⲥⲏ	ⲙⲁⲣⲓⲁ	person	Mary, mother of James	1
ⲙⲁⲣⲓⲁ ⲧⲁ ⲡ ⲕⲟⲩⲉⲓ ⲛ ⲓⲁⲕⲱⲃⲟⲥ	ⲙⲁⲣⲓⲁ	person	Mary, mother of James	1
ⲙⲁⲣⲓⲁ ⲧⲉ ⲣⲉⲧⲟⲟⲧ	ⲙⲁⲣⲓⲁ	person	Mary, mother of Jesus	1
ⲙⲁⲣⲓⲁ ⲧⲉϥ ⲙⲁⲁⲩ	ⲙⲁⲣⲓⲁ	person	Mary, mother of Jesus	1
ⲙⲁⲣⲓⲁ ⲧⲉⲕ	ⲙⲁⲣⲓⲁ	person	Mary, mother of Jesus	1
ⲙⲁⲧⲑⲁⲙ	ⲙⲁⲧⲑⲁⲙ	person		1
ⲙⲁⲧⲑⲁⲙ ⲙⲁⲧⲑⲁⲙ	ⲙⲁⲧⲑⲁⲙ	person		1
ⲙⲁⲧⲧⲁⲑⲁ	ⲙⲁⲧⲧⲁⲑⲁ	person		1
ⲙⲉⲗⲭⲓⲥⲉⲇⲉⲕ	ⲙⲉⲗⲭⲓⲥⲉⲇⲉⲕ	person	Melchizedek	2
ⲙⲓⲍⲁⲏⲗ	ⲙⲓⲍⲁⲏⲗ	person	Shadrach, Meshach, and Abednego	1
ⲙⲓⲭⲁⲏⲗ	ⲙⲓⲭⲁⲏⲗ	person	Michael (archangel)	2
ⲙⲓⲭⲁⲏⲗ ⲇⲉ ⲡ ⲁⲣⲭⲁⲅⲅⲉⲗⲟⲥ	ⲙⲓⲭⲁⲏⲗ	person	Michael (archangel)	1
ⲙⲓⲭⲁⲏⲗ ⲡ ⲁⲣⲭⲁⲅⲅⲉⲗⲟⲥ	ⲙⲓⲭⲁⲏⲗ	person	Michael (archangel)	4
ⲙⲓⲭⲁⲏⲗ ⲡ ⲁⲣⲭⲁⲅⲅⲉⲗⲟⲥ ⲉⲧ ⲟⲩⲁⲁⲃ	ⲙⲓⲭⲁⲏⲗ	person	Michael (archangel)	1
ⲙⲱⲁⲃ	ⲙⲱⲁⲃ	place	Moab	8
ⲙⲱⲩⲥⲏⲥ	ⲙⲱⲩⲥⲏⲥ	person	Moses	47
ⲙⲱⲩⲥⲏⲥ ⲙⲉⲛ ⲡ ⲛⲟⲙⲟⲑⲉⲧⲏⲥ ⲛ ⲧ ⲡⲁⲗⲁⲓⲁ	ⲙⲱⲩⲥⲏⲥ	person	Moses	1
ⲙⲱⲩⲥⲏⲥ ⲛⲧ ⲁ ϥ ⲁⲩⲁϩ ϥ ⲛⲥⲁ ⲡⲉϥ ϫⲟⲉⲓⲥ	ⲙⲱⲩⲥⲏⲥ	person	Moses	1
ⲙⲱⲩⲥⲏⲥ ⲡ ⲛⲟⲙⲟⲑⲉⲧⲏⲥ	ⲙⲱⲩⲥⲏⲥ	person	Moses	1
ⲙⲱⲩⲥⲏⲥ ⲡⲉϥ ⲥⲱⲧⲡ	ⲙⲱⲩⲥⲏⲥ	person	Moses	1
ⲛ ⲁⲃⲣⲁϩⲁⲙ ⲡⲉⲛ ⲉⲓⲱⲧ	ⲁⲃⲣⲁϩⲁⲙ	person	Abraham	1
ⲛ ⲁⲕⲁⲕⲓⲟⲥ ⲡ ⲁⲩⲅⲟⲩⲥⲧⲁⲗⲓⲟⲥ	ⲁⲕⲁⲕⲓⲟⲥ	person	Acacius of Constantinople	1
ⲛ ⲁⲕⲁⲕⲓⲟⲥ ⲡ ⲁⲩⲅⲟⲩⲥⲧⲁⲗⲓⲟⲥ ⲉⲧ ⲁⲣⲭⲉⲓ ⲙ ⲡⲉ ⲟⲩⲟⲉⲓϣ ⲉⲧ ⲙⲙⲁⲩ	ⲁⲕⲁⲕⲓⲟⲥ	person	Acacius of Constantinople	1
ⲛ ⲁⲙⲛⲧⲉ	ⲁⲙⲛⲧⲉ	place	Duat	1
ⲛ ⲁⲙⲟⲣⲣⲁⲓⲟⲥ	ⲁⲙⲟⲣⲣⲁⲓⲟⲥ	person	Amorites	1
ⲛ ⲉⲥⲣⲱⲙ	ⲉⲥⲣⲱⲙ	person		1
ⲛ ⲉⲫⲣⲁⲑⲁ	ⲉⲫⲣⲁⲑⲁ	place	Ephrath	1
ⲛ ⲓⲟⲩⲇⲁⲓ	ⲓⲟⲩⲇⲁⲓ	person	Jews	12
ⲛ ⲓⲟⲩⲇⲁⲓ ⲧⲏⲣ ⲟⲩ	ⲓⲟⲩⲇⲁⲓ	person	Jews	1
ⲛ ⲕⲟⲣⲓⲛⲑⲓⲟⲥ	ⲕⲟⲣⲓⲛⲑⲓⲟⲥ	abstract	First Epistle to the Corinthians	1
ⲛ ⲥⲁⲇⲇⲟⲩⲕⲁⲓⲟⲥ	ⲥⲁⲇⲇⲟⲩⲕⲁⲓⲟⲥ	person	Sadducees	1
ⲛ ⲥⲁⲇⲇⲟⲩⲕⲁⲓⲟⲥ . ⲛⲁⲓ ⲉⲧ ϫⲱ ⲙⲙⲟ ⲥ	ⲥⲁⲇⲇⲟⲩⲕⲁⲓⲟⲥ	person	Sadducees	1
ⲛ ⲥⲉⲣⲁⲫⲓⲛ	ⲥⲉⲣⲁⲫⲓⲛ	person	Seraph	1
ⲛ ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ	ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ	organization	Sanhedrin	1
ⲛ ⲧⲁⲣⲧⲁⲣⲟⲥ	ⲧⲁⲣⲧⲁⲣⲟⲥ	place	Tartarus	2
ⲛⲁⲁⲥⲥⲱⲛ	ⲛⲁⲁⲥⲥⲱⲛ	person	Nahshon	2
ⲛⲁⲃⲟⲩⲑⲁⲓ ⲡ ⲓⲥⲣⲁⲏⲗⲓⲧⲏⲥ	ⲛⲁⲃⲟⲩⲑⲁⲓ	person	Naboth	1
ⲛⲁⲃⲟⲩⲭⲟⲇⲟⲛⲟⲥⲟⲣ	ⲛⲁⲃⲟⲩⲭⲟⲇⲟⲛⲟⲥⲟⲣ	person	Nebuchadnezzar II	3
ⲛⲁⲍⲁⲣⲉⲑ	ⲛⲁⲍⲁⲣⲉⲑ	place	Nazareth	1
ⲛⲁⲍⲁⲣⲉⲑ ⲛⲧⲉ ⲧ ⲅⲁⲗⲓⲗⲁⲓⲁ	ⲛⲁⲍⲁⲣⲉⲑ	place	Nazareth	1
ⲛⲁⲍⲁⲣⲉⲑ ⲡ ⲙⲁ ⲉⲛⲧ ⲁ ⲩ ⲥⲁⲛⲟⲩϣ ϥ ⲛϩⲏⲧ ϥ	ⲛⲁⲍⲁⲣⲉⲑ	place	Nazareth	1
ⲛⲁⲍⲁⲣⲉⲑ ⲧ ⲡⲟⲗⲓⲥ ⲛ ⲧ ⲓⲟⲩⲇⲁⲓⲁ	ⲛⲁⲍⲁⲣⲉⲑ	place	Nazareth	1
ⲛⲁⲓⲙⲁⲛ ⲡ ⲥⲩⲣⲟⲥ	ⲛⲁⲓⲙⲁⲛ	person	Naaman	1
ⲛⲁⲩⲏ	ⲛⲁⲩⲏ	person	Nun (biblical figure)	3
ⲛⲉ ⲫⲁⲣⲓⲥⲥⲁⲓⲟⲥ	ⲫⲁⲣⲓⲥⲥⲁⲓⲟⲥ	person	Pharisees	1
ⲛⲉ ⲫⲓⲗⲓⲡⲡⲟⲥ	ⲫⲓⲗⲓⲡⲡⲟⲥ	place	Philippi	1
ⲛⲉ ⲫⲓⲗⲓⲥⲧⲓⲉⲓⲙ	ⲫⲓⲗⲓⲥⲧⲓⲉⲓⲙ	organization	Philistines	1
ⲛⲉ ⲫⲓⲗⲓⲥⲧⲓⲙ	ⲫⲓⲗⲓⲥⲧⲓⲙ	organization	Philistines	1
ⲛⲉⲛ ⲉⲓⲟⲧⲉ ⲁⲃⲣⲁϩⲁⲙ ⲙⲛ ⲡⲉϥ ⲥⲡⲉⲣⲙⲁ	ⲁⲃⲣⲁϩⲁⲙ	person	Abraham	1
ⲛⲉⲥⲧⲟⲣⲓⲟⲥ · ⲡ ϩⲁⲓⲣⲉⲧⲓⲕⲟⲥ	ⲛⲉⲥⲧⲟⲣⲓⲟⲥ	person	Nestorius	1
ⲛⲉⲥⲧⲟⲣⲓⲟⲥ ⲡ ϩⲁⲓⲣⲉⲧⲓⲕⲟⲥ	ⲛⲉⲥⲧⲟⲣⲓⲟⲥ	person	Nestorius	1
ⲛⲓⲛⲉⲩⲏ	ⲛⲓⲛⲉⲩⲏ	place	Nineveh	3
ⲛⲟϭ ⲉ ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲃⲁⲡⲧⲓⲥⲧⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	1
ⲛⲟⲉⲙⲓⲛ	ⲛⲟⲉⲙⲓⲛ	person	Naomi (biblical figure)	23
ⲛⲟⲉⲙⲓⲛ ⲧ ⲉⲛⲧ ⲁ ⲥ ⲕⲧⲟ ⲥ ⲉⲃⲟⲗ ϩⲛ ⲧ ⲥⲱϣⲉ ⲙ ⲙⲱⲁⲃ	ⲛⲟⲉⲙⲓⲛ	person	Naomi (biblical figure)	1
ⲛⲟⲩⲧⲉ ⲉⲧ ⲧⲁⲓⲏⲩ ⲡ ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	person	Apollo	1
ⲛⲱϩⲉ	ⲛⲱϩⲉ	person	Noah	8
ⲛⲱϩⲉ ⲛⲧ ⲁ ⲡ ϫⲟⲉⲓⲥ ϣⲁϫⲉ ⲛⲙⲙⲁ ϥ	ⲛⲱϩⲉ	person	Noah	1
ⲟⲍⲉⲓⲁⲥ	ⲟⲍⲉⲓⲁⲥ	person	Uzziah	1
ⲟⲗⲟⲫⲉⲣⲛⲏⲥ	ⲟⲗⲟⲫⲉⲣⲛⲏⲥ	person	Holofernes	1
