dormition.john.mercad	ⲡ ⲡⲉⲧⲟⲩⲁⲁⲃ ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲉⲩⲁⲅⲅⲉⲗⲓⲥⲧⲏⲥ	person	John the Apostle
Mark_03	ⲃⲁⲣⲑⲟⲗⲟⲙⲁⲓⲟⲥ	person	Bartholomew the Apostle
1Cor_01	ⲕⲣⲓⲥⲡⲟⲥ	person	Crispus of Chalcedon
Ruth_04	ⲡ ⲓⲥⲣⲁⲏⲗ	place	Kingdom of Israel (united monarchy)
Mark_07	ⲧ ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	place	Jerusalem
Mark_05	ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲥⲟⲛ ⲛ ⲓⲁⲕⲱⲃⲟⲥ	person	John the Apostle
YA518-520	ϩⲣⲉⲃⲉⲕⲕⲁ ⲧ ⲙⲁⲁⲩ ⲛ ⲓⲁⲕⲱⲃ	person	Rebecca
dormition.john.mercad	ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲛ ⲁⲡⲟⲥⲧⲟⲗⲟⲥ · ⲁⲩⲱ ⲛ ⲉⲩⲁⲅⲅⲉⲗⲓⲥⲧⲏⲥ · ⲁⲩⲱ ⲡ ⲑⲉⲟⲗⲟⲅⲟⲥ · ⲁⲩⲱ ⲡ ⲡⲁⲣⲑⲉⲛⲟⲥ ⲉⲧ ⲟⲩⲁⲁⲃ · ⲡ ϩⲁⲅⲓⲟⲥ ⲓⲱϩⲁⲛⲛⲏⲥ · ⲡ ⲙⲉⲣⲓⲧ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲛ ϫⲟⲉⲓⲥ · ⲁⲩⲱ ⲡⲉⲛ ⲛⲟⲩⲧⲉ · ⲁⲩⲱ ⲡⲉⲛ ⲥⲱⲧⲏⲣ	person	John the Apostle
psephrem.letter	ⲇⲁⲩⲉⲓⲇ	person	David
life.cyrus.01	ⲡ ⲣⲣⲟ ⲍⲏⲛⲱⲛ	person	Zeno (emperor)
XH204-216	ⲡ ⲉⲛⲧ ⲁ ϥ ⲥⲱⲛⲧ ⲛ ⲛⲕⲁ ⲛⲓⲙ ⲓⲏⲥⲟⲩⲥ ⲡ ⲉⲧ ⲥⲙⲁⲙⲁⲁⲧ ϣⲁ ⲉⲛⲉϩ ⲛ ⲉⲛⲉϩ	person	Jesus
Mark_07	ⲧ ⲥⲩⲣⲓⲁ	place	Roman Syria
mercy_judgment	ⲣⲁⲕⲟⲧⲉ	place	Alexandria
Ruth_02	ⲡ ⲓⲥⲣⲁⲏⲗ	organization	Israelites
life.onnophrius.01	ⲡⲉⲛ ⲉⲓⲱⲧ ϩⲏⲗⲓⲁⲥ ⲡⲉ ⲑⲉⲥⲃⲓⲧⲏⲥ	person	Elijah
mercy_judgment	ⲁⲑⲁⲛⲁⲥⲓⲟⲥ ⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲩ	person	Athanasius of Alexandria
Mark_06	ϩⲏⲣⲱⲇⲓⲁⲥ ⲧ ϩⲓⲙⲉ ⲙ ⲫⲓⲗⲓⲡⲡⲟⲥ ⲡⲉϥ ⲥⲟⲛ	person	Herodias
Mark_01	ⲡ ⲥⲁⲧⲁⲛⲁⲥ	person	Satan
Mark_04	ⲡ ⲥⲁⲧⲁⲛⲁⲥ	person	Satan
Mark_08	ⲡ ⲥⲁⲧⲁⲛⲁⲥ	person	Satan
martyrdom.victor.01	ⲡⲁⲣⲙⲟⲩⲧⲉ	time	Parmouti
Ruth_04	ⲛ ⲉⲫⲣⲁⲑⲁ	place	Ephrath
XH204-216	ⲡⲉⲕ ⲉⲓⲱⲧ ⲕⲣⲟⲛⲟⲥ	person	Cronus
Mark_01	ⲁⲛⲇⲣⲉⲁⲥ	person	Andrew the Apostle
Mark_03	ⲁⲛⲇⲣⲉⲁⲥ	person	Andrew the Apostle
psephrem.letter	ⲓⲏⲥⲟⲩⲥ ⲡⲉⲛ ϫⲟⲉⲓⲥ · ⲡⲁⲓ ⲉⲧⲉ ⲡⲱϥ ⲡⲉ ⲡ ⲉⲟⲟⲩ ⲙⲛ ⲡ ⲁⲙⲁϩⲧⲉ ϣⲁ ⲉⲛⲉϩ ⲛ ⲉⲛⲉϩ	person	Jesus
1Cor_05	ⲡ ⲥⲁⲧⲁⲛⲁⲥ	person	Satan
AP.124.orsisius.01	ⲁⲡⲁ ϩⲱⲣⲥⲓⲏⲥⲓ	person	Orsisius
Mark_09	ⲕⲁⲡⲁⲣⲛⲁⲟⲩⲙ	place	Capernaum
1Cor_02	ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲁⲩⲱ ⲡⲁⲓ ⲉ ⲁ ⲩ ⲥⲧⲁⲩⲣⲟⲩ ⲙⲙⲟ ϥ	person	Jesus
Mark_03	ⲫⲓⲗⲓⲡⲡⲟⲥ	person	Philip the Apostle
AP.114.theophilus.02	ϣⲓⲏⲧ	place	Wadi El Natrun
martyrdom.victor.01	ⲡ ⲛⲟϭ ⲛ ⲛⲟⲩⲧⲉ ⲡ ⲁⲡⲟⲗⲗⲱⲛ	person	Apollo
to_aphthonia	ⲡ ⲥⲁⲧⲁⲛⲁⲥ	person	Satan
Mark_03	ⲧ ⲅⲁⲗⲓⲗⲁⲓⲁ	place	Galilee
Mark_06	ⲧ ⲅⲁⲗⲓⲗⲁⲓⲁ	place	Galilee
Mark_07	ⲧ ⲅⲁⲗⲓⲗⲁⲓⲁ	place	Galilee
Mark_09	ⲧ ⲅⲁⲗⲓⲗⲁⲓⲁ	place	Galilee
mercy_judgment	ⲍⲁⲭⲁⲓⲟⲥ ⲡ ⲧⲉⲗⲱⲛⲏⲥ ⲡⲁⲓ ⲉⲛⲧ ⲁ ϥ ⲧⲟϣ ϥ ⲉ ϯ ⲙ ⲡ ⲉⲛⲧ ⲁ ϥ ϩⲟⲩⲗⲁ ⲉⲣⲟ ϥ ⲛ ϥⲧⲟⲩ ⲕⲱⲃ	person	Zacchaeus
1Cor_01	ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲁⲓ ⲉⲛⲧ ⲁ ϥ ϣⲱⲡⲉ ⲛⲁ ⲛ ⲛ ⲥⲟⲫⲓⲁ ⲉⲃⲟⲗ ϩⲓⲧⲙ ⲡ ⲛⲟⲩⲧⲉ ⲛ ⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲁⲩⲱ ⲛ ⲧⲃⲃⲟ ⲁⲩⲱ ⲛ ⲥⲱⲧⲉ	person	Jesus
1Cor_01	ⲕⲏⲫⲁⲥ	person	Saint Peter
1Cor_03	ⲕⲏⲫⲁⲥ	person	Saint Peter
proclus.13.easter	ⲁⲃⲉⲗ ⲡ ⲇⲓⲕⲁⲓⲟⲥ	person	Abel
Mark_08	ⲃⲏⲇⲥⲁⲓⲇⲁⲛ	place	Bethsaida
AP.019.n161.presbyter	ⲣⲁⲕⲟⲧⲉ	place	Alexandria
Mark_02	ⲇⲁⲩⲉⲓⲇ	person	David
Mark_01	ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ [ ⲡ ϣⲏⲣⲉ ⲙ ⲡ ⲛⲟⲩⲧⲉ ]	person	Jesus
Mark_06	ⲙⲁⲣⲓⲁ	person	Mary, mother of Jesus
XH204-216	ⲕⲣⲟⲛⲟⲥ	person	Cronus
XH204-216	ⲡ ⲙⲁⲙⲙⲱⲛⲁⲥ	person	Mammon
Ruth_04	ϩⲣⲁⲭⲏⲗ	person	Rachel
life.cyrus.01	ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲡⲁ ⲡⲁⲙⲃⲱ ⲡⲉ ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ	person	Pambo
YA518-520	ⲁⲃⲣⲁϩⲁⲙ ⲡⲉⲛ ⲉⲓⲱⲧ	person	Abraham
Mark_03	ⲡⲉⲧⲣⲟⲥ	person	Saint Peter
Mark_05	ⲡⲉⲧⲣⲟⲥ	person	Saint Peter
life.cyrus.01	ⲁⲡⲁ ⲡⲁⲙⲃⲱ ⲡⲉ ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ⲛ ⲧ ⲉⲕⲕⲗⲏⲥⲓⲁ · ⲛ ϣⲓⲏⲧ ⲁⲩⲱ ⲡ ⲛⲟϭ ⲛ ϫⲟⲓ ⲉⲧ ⲣϩⲱⲧ ϩⲙ ⲡ ϫⲁⲓⲉ ⲛ ⲁⲧⲙⲟⲟⲩ ·	person	Pambo
proclus.13.easter	ⲏⲥⲁⲓⲁⲥ	person	Isaiah
YA518-520	ⲗⲓⲁ	person	Leah
AP.026.cassian.07	ⲁⲡⲁ ⲕⲁⲥⲓⲁⲛⲟⲥ	person	John Cassian
Mark_01	ⲙⲱⲩⲥⲏⲥ	person	Moses
Mark_07	ⲙⲱⲩⲥⲏⲥ	person	Moses
Mark_03	ⲓⲁⲕⲱⲃⲟⲥ ⲡ ϣⲏⲣⲉ ⲛ ⲁⲗⲫⲁⲓⲟⲥ	person	James, son of Alphaeus
martyrdom.victor.01	ⲡⲉⲗⲁⲕ	place	Philae
Ruth_04	ⲫⲁⲣⲉⲥ ⲡⲁⲓ ⲉⲛⲧ ⲁ ⲑⲁⲙⲁⲣ ϫⲡⲟ ϥ ⲛ ⲓⲟⲩⲇⲁⲥ	person	Perez (son of Judah)
mercy_judgment	ⲡⲉ ⲡⲣⲟⲫⲏⲧⲏⲥ ⲙⲁⲗⲁⲭⲓⲁⲥ	person	Malachi
AP.023.isaac-cells.07	ⲁⲡⲁ ⲡⲁⲙⲃⲱ	person	Pambo
dormition.john.mercad	ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲛ ϫⲟⲉⲓⲥ · ⲁⲩⲱ ⲡⲉⲛ ⲛⲟⲩⲧⲉ · ⲁⲩⲱ ⲡⲉⲛ ⲥⲱⲧⲏⲣ	person	Jesus
XH204-216	ⲓⲏⲥⲟⲩⲥ ⲉⲧ ⲟⲩⲏϩ ϩⲛ ⲛⲉ ⲭⲣⲉⲓⲥⲧⲓⲁⲛⲟⲥ	person	Jesus
life.onnophrius.01	ⲟⲛⲛⲟⲫⲣⲓⲟⲥ	person	Onuphrius
AP.120.sisoes.13	ⲁⲡⲁ ϫⲓϫⲱⲓ	person	Sisoes the Great
XL93-94	ⲡⲁⲩⲗⲟⲥ ⲡ ϩⲙϩⲁⲗ ⲛ ⲓⲏⲥⲟⲩⲥ	person	Paul the Apostle
dormition.john.mercad	ⲡ ⲥⲱⲧⲏⲣ ⲙⲁⲩⲁⲁ ϥ · ⲁⲩⲱ ⲡ ⲇⲓⲕⲁⲓⲟⲥ · ⲡ ⲉⲧ ϣⲟⲟⲡ ϩⲙ ⲙⲁ ⲛⲓⲙ · ⲡ ⲉⲧ ϣⲱⲱⲡ ϫⲓⲛ ⲉⲛⲉϩ · ⲡ ⲛⲟⲩⲧⲉ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ	person	Jesus
Mark_03	ⲑⲱⲙⲁⲥ	person	Thomas the Apostle
1Cor_01	ⲅⲁⲓⲟⲥ	person	Gaius (biblical figure)
life.cyrus.01	ⲡⲁⲙⲃⲱ ⲡⲉ ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ⲛ ⲧ ⲉⲕⲕⲗⲏⲥⲓⲁ ⲛ ϣⲓⲏⲧ ⲡ ⲛⲟϭ ⲛ ϫⲟⲓ ⲉⲧ ⲣϩⲱⲧ ϩⲙ ⲡ ϫⲁⲓⲉ ⲛ ⲁⲧⲙⲟⲟⲩ	person	Pambo
proclus.13.easter	ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲡⲁⲩⲗⲟⲥ	person	Paul the Apostle
AP.118.Sisoes.11	ⲡ ⲥⲁⲧⲁⲛⲁⲥ	person	Satan
life.cyrus.01	ⲁⲃⲃⲁⲕⲟⲩⲙ ⲡⲉ ⲡⲣⲟⲫⲏⲧⲏⲥ	person	Habakkuk
AP.027.pistamon.01	ⲡ ⲕⲉ · ⲁⲡⲁ ϫⲓϫⲱⲓ	person	Sisoes the Great
Ruth_01	ϩⲣⲟⲩⲑ ⲧ ⲙⲱⲁⲃⲓⲧⲏⲥ ⲧⲉⲥ ϣⲉⲗⲉⲉⲧ	person	Ruth (biblical figure)
dormition.john.mercad	ⲓⲱϩⲁⲛⲛⲏⲥ · ⲡ ⲉⲧⲉ ⲡⲱⲕ ⲡⲉ	person	John the Apostle
martyrdom.victor.01	ⲡ ⲁⲡⲟⲗⲗⲱⲛ ⲡ ⲛⲟϭ ⲛ ⲛⲟⲩⲧⲉ · ⲡⲁⲓ ⲉⲧ ϯ ⲛⲁ ⲛ ⲙ ⲡⲉ ϫⲣⲟ ϩⲙ ⲡ ⲡⲟⲗⲉⲙⲟⲥ	person	Apollo
Mark_02	ⲁⲃⲓⲁⲑⲁⲣ ⲡ ⲁⲣⲭⲓⲉⲣⲉⲩⲥ	person	Abiathar
Mark_01	ⲍⲉⲃⲉⲇⲁⲓⲟⲥ	person	Zebedee
Mark_03	ⲍⲉⲃⲉⲇⲁⲓⲟⲥ	person	Zebedee
life.cyrus.01	ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲡⲁ ⲡⲁⲙⲃⲱ	person	Pambo
Mark_06	ⲓⲟⲩⲇⲁ	person	Jude, brother of Jesus
Mark_06	ⲥⲓⲙⲱⲛ	person	Simon, brother of Jesus
Mark_08	ⲓⲱϩⲁⲛⲛⲏⲥ ⲡⲉ ⲡ ⲃⲁⲡⲧⲓⲥⲧⲏⲥ	person	John the Baptist
AP.118.Sisoes.11	ⲁⲡⲁ ϫⲓϫⲱⲓ	person	Sisoes the Great
YA518-520	ⲓⲱⲥⲏⲫ	person	Joseph (Genesis)
to_thieving_nuns	ⲡ ⲓⲥⲣⲁⲏⲗ	place	Kingdom of Israel (united monarchy)
dormition.john.mercad	ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲇⲉ ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle
YA518-520	ⲃⲉⲛⲓⲁⲙⲓⲛ	person	Benjamin
to_thieving_nuns	ⲡⲉⲛ ϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ	person	Jesus
Mark_08	ⲫⲓⲗⲓⲡⲡⲟⲥ	person	Philip the Tetrarch
Mark_03	ⲥⲓⲙⲱⲛ	person	Saint Peter
Mark_03	ⲥⲓⲇⲱⲛ	place	Sidon
Mark_01	ⲓⲁⲕⲱⲃⲟⲥ ⲡ ϣⲏⲣⲉ ⲛ ⲍⲉⲃⲉⲇⲁⲓⲟⲥ	person	James the Great
Mark_03	ⲓⲁⲕⲱⲃⲟⲥ ⲡ ϣⲏⲣⲉ ⲛ ⲍⲉⲃⲉⲇⲁⲓⲟⲥ	person	James the Great
dormition.john.mercad	ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle
dormition.john.mercad	ⲡ ⲡⲉⲧⲟⲩⲁⲁⲃ ⲡ ⲑⲉⲟⲗⲟⲅⲟⲥ ⲓⲱϩⲁⲛⲛⲏⲥ · ⲡ ϩⲙϩⲁⲗ ⲙ ⲡ ⲛⲟⲩⲧⲉ	person	John the Apostle
Ruth_04	ⲓⲉⲥⲥⲁⲓ ⲡ ⲉⲓⲱⲧ ⲛ ⲇⲁⲩⲉⲓⲇ	person	Jesse
Mark_03	ⲃⲉⲉⲗⲍⲉⲃⲟⲩⲗ	person	Beelzebub
martyrdom.victor.01	ⲡⲉⲛ ϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ	person	Jesus
XH204-216	ⲡ ⲥⲁⲧⲁⲛⲁⲥ	person	Satan
life.cyrus.01	ⲓⲱⲥⲏⲫ ⲡ ⲇⲓⲕⲁⲓⲟⲥ	person	Joseph (Genesis)
Mark_03	ⲓⲏⲥⲟⲩⲥ	person	Jesus
Mark_08	ⲓⲏⲥⲟⲩⲥ	person	Jesus
Ruth_02	ϩⲣⲟⲩⲑ ⲇⲉ ⲧ ⲙⲱⲁⲃⲓⲧⲏⲥ	person	Ruth (biblical figure)
life.cyrus.01	ⲇⲁⲛⲓⲏⲗ	person	Daniel (biblical figure)
a22.YA421-428	ⲡ ⲣⲉϥⲣⲛⲟⲃⲉ ⲡ ⲥⲁⲧⲁⲛⲁⲥ	person	Satan
psephrem.letter	ⲡⲉϥ ⲙⲟⲛⲟⲅⲉⲛⲏⲥ ⲛ ϣⲏⲣⲉ ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲡⲉⲛ ϫⲟⲉⲓⲥ ⲡ ⲉⲛⲧ ⲁ ⲡ ⲧⲏⲣϥ ϣⲱⲡⲉ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧ ϥ	person	Jesus
Mark_03	ⲓⲱϩⲁⲛⲏⲥ ⲡ ⲥⲟⲛ ⲛ ⲓⲁⲕⲱⲃⲟⲥ	person	John the Apostle
martyrdom.victor.01	ⲡ ⲇⲓⲁⲃⲟⲗⲟⲥ	person	Devil
proclus.13.easter	ⲕⲱⲛⲥⲧⲁⲛⲧⲓⲛⲟⲩⲡⲟⲗⲓⲥ	place	Constantinople
life.cyrus.01	ⲁⲡⲁ ⲡⲁⲙⲃⲱ · ⲡⲉ ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ⲛ ⲧ ⲉⲕⲕⲗⲏⲥⲓⲁ ⲛ ϣⲓⲏⲧ	person	Pambo
mercy_judgment	ⲍⲁⲭⲁⲓⲟⲥ	person	Zacchaeus
YA518-520	ⲡⲁ ϣⲏⲣⲉ ⲓⲥⲁⲁⲕ	person	Isaac
YA518-520	ⲍⲉⲗⲫⲁ	person	Zilpah
life.cyrus.01	ⲁⲡⲁ ⲡⲁⲙⲃⲱ · ⲡ ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ⲛ ⲧ ⲉⲕⲕⲗⲏⲥⲓⲁ · ⲛ ϣⲓⲏⲧ · ⲁⲩⲱ ⲡ ⲛⲟϭ ⲛ ϫⲟⲓ ⲉⲧ ⲣϩⲱⲧ ϩⲙ ⲡ ϫⲁⲓⲉ ⲛ ⲁⲧⲙⲟⲟⲩ	person	Pambo
dormition.john.mercad	ⲉⲫⲉⲥⲟⲥ	place	Ephesus
1Cor_04	ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ	person	Jesus
life.onnophrius.01	ⲡⲉⲛ ⲡⲉⲧⲟⲩⲁⲁⲃ ⲛ ⲉⲓⲱⲧ ⲉⲧ ⲧⲁⲓⲏⲩ ⲕⲁⲧⲁ ⲥⲙⲟⲧ ⲛⲓⲙ ⲁⲡⲁ ⲟⲛⲛⲟⲫⲣⲓⲟⲥ ⲡ ⲁⲛⲁⲭⲱⲣⲓⲧⲏⲥ ⲛⲧ ⲁ ϥ ϫⲱⲕ ⲉⲃⲟⲗ ⲙ ⲡⲉϥ ⲃⲓⲟⲥ ⲛ ⲥⲟⲩⲙⲛⲧⲧⲁⲥⲉ ⲙ ⲡ ⲉⲃⲟⲧ ⲡⲁⲱⲛⲉ ϩⲛ ⲟⲩ ⲉⲓⲣⲏⲛⲏ ⲛⲧⲉ ⲡ ⲛⲟⲩⲧⲉ	person	Onuphrius
Mark_03	ⲁⲗⲫⲁⲓⲟⲥ	person	Alphaeus
life.cyrus.01	ⲡ ⲡⲁⲧⲣⲓⲁⲣⲭⲏⲥ · ⲓⲁⲕⲱⲃ	person	Jacob
AP.131.n301.joshua	ⲛⲁⲩⲏ	person	Nun (biblical figure)
life.cyrus.01	ⲡ ⲉⲃⲟⲧ ⲉⲡⲏⲡ	time	Epeiph
AP.123.syncletica.11	ⲙⲱⲩⲥⲏⲥ	person	Moses
psephrem.letter	ⲥⲁⲟⲩⲗ	person	Saul
dormition.john.mercad	ⲡ ⲇⲓⲁⲃⲟⲗⲟⲥ	person	Devil
AP.004.poemen.65	ⲁⲡⲁ ⲡⲟⲓⲙⲏⲛ	person	Poemen
dormition.john.mercad	ⲡ ⲡⲉⲧⲟⲩⲁⲁⲃ · ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle
life.cyrus.01	ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲡⲁ ⲡⲁⲩⲗⲟⲥ	person	Paul of Thebes
Galatians	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Matthew_02	ϩⲏⲣⲱⲇⲏⲥ ⲡ ⲣⲣⲟ	person	Herod the Great
Matthew_02	ϩⲏⲣⲱⲇⲏⲥ	person	Herod the Great
Matthew_14	ϩⲏⲣⲱⲇⲏⲥ ⲡ ⲧⲉⲧⲣⲁⲁⲣⲭⲏⲥ	person	Herod Antipas
Matthew_14	ϩⲏⲣⲱⲇⲏⲥ	person	Herod Antipas
Matthew_14	ϩⲏⲣⲱⲇⲏⲥ ⲡ ⲣⲣⲟ	person	Herod Antipas
Mark	ϩⲏⲣⲱⲇⲏⲥ	person	Herod Antipas
Mark	ϩⲏⲣⲱⲇⲏⲥ ⲡ ⲣⲣⲟ	person	Herod Antipas
Acts_of_the_Apostles_04	ϩⲏⲣⲱⲇⲏⲥ	person	Herod Antipas
Acts_of_the_Apostles_12	ϩⲏⲣⲱⲇⲏⲥ	person	Herod Agrippa
Acts_of_the_Apostles_12	ϩⲏⲣⲱⲇⲏⲥ ⲡ ⲧⲉⲧⲣⲁⲁⲣⲭⲏⲥ	person	Herod Antipas
Acts	ⲁⲗⲉⲝⲁⲛⲇⲣⲟⲥ	person	
Timoth	ⲁⲗⲉⲝⲁⲛⲇⲣⲟⲥ	person	Alexander (Ephesian)
43_John	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist
Revel	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Acts	ⲙⲁⲣⲕⲟⲥ	person	John Mark
Timoth	ⲙⲁⲣⲕⲟⲥ	person	
Peter	ⲙⲁⲣⲕⲟⲥ	person	
Coloss	ⲙⲁⲣⲕⲟⲥ	person	John Mark
Peter	ⲥⲓⲙⲱⲛ	person	Saint Peter
43_John	ⲫⲓⲗⲓⲡⲡⲟⲥ	person	Philip the Apostle
Phil	ⲛⲉ ⲫⲓⲗⲓⲡⲡⲟⲥ	place	Philippi
Thess	ⲛⲉ ⲫⲓⲗⲓⲡⲡⲟⲥ	place	Philippi
Luke_02	ⲥⲩⲙⲉⲱⲛ	person	Simeon (Gospel of Luke)
Acts_of_the_Apostles_08	ⲥⲓⲙⲱⲛ	person	Simon Magus
Acts_of_the_Apostles_10:6	ⲥⲓⲙⲱⲛ	person	Simon the Tanner (New Testament)
Luke_03	ϩⲏⲣⲱⲇⲏⲥ	person	Herod Antipas
Luke_08	ϩⲏⲣⲱⲇⲏⲥ	person	Herod Antipas
Luke_09	ϩⲏⲣⲱⲇⲏⲥ	person	Herod Antipas
Luke_13	ϩⲏⲣⲱⲇⲏⲥ	person	Herod Antipas
Luke_23	ϩⲏⲣⲱⲇⲏⲥ	person	Herod Antipas
Romans	ⲙⲁⲣⲓⲁ	person	Mary of Rome
Mark_15	ⲥⲓⲙⲱⲛ	person	Simon of Cyrene
Matthew_15	ⲫⲓⲗⲓⲡⲡⲟⲥ	person	Philip the Tetrarch
Luke_03	ⲫⲓⲗⲓⲡⲡⲟⲥ	person	Philip the Tetrarch
Luke_05:10	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Luke_08	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Luke_09:28	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Luke_09:49	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Luke_09:54	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Luke_22	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Mark_01:29	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Mark_10	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Mark_13	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Mark_14	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Acts_01:13	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Acts_03	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Acts_04	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Acts_08	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Acts_12:2	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Evangelist
Acts_12:12	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John Mark
Acts_12:25	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John Mark
Acts_13:13	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John Mark
Acts_15	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John Mark
Luke_08	ⲙⲁⲣⲓⲁ	person	Mary Magdalene
Luke_10	ⲙⲁⲣⲓⲁ	person	Mary Magdalene
Luke_24	ⲙⲁⲣⲓⲁ	person	Mary Magdalene
John_11	ⲙⲁⲣⲓⲁ	person	Mary of Bethany
John_12	ⲙⲁⲣⲓⲁ	person	Mary of Bethany
John_19	ⲙⲁⲣⲓⲁ ⲧ ϣⲉⲉⲣⲉ ⲛ ⲕⲗⲱⲡⲁ	person	Mary of Clopas
John_20	ⲙⲁⲣⲓⲁ	person	Mary Magdalene
Mark_15	ⲙⲁⲣⲓⲁ ⲧⲁ ⲡ ⲕⲟⲩⲉⲓ ⲛ ⲓⲁⲕⲱⲃⲟⲥ	person	Mary, mother of James
Mark_16	ⲓⲁⲕⲱⲃⲟⲥ	person	James the Less
44_Acts_of_the_Apostles_12	ⲙⲁⲣⲓⲁ	person	Mary, mother of John Mark
43_John_21	ⲓⲱϩⲁⲛⲛⲏⲥ	person	(pass)
Luke_23	ⲥⲓⲙⲱⲛ	person	Simon of Cyrene
40_Matthew_10:4	ⲥⲓⲙⲱⲛ	person	Simon the Zealot
40_Matthew_13	ⲥⲓⲙⲱⲛ	person	Simon, brother of Jesus
40_Matthew_13	ⲓⲟⲩⲇⲁⲥ	person	Jude, brother of Jesus
40_Matthew_13	ⲓⲁⲕⲱⲃⲟⲥ	person	James, brother of Jesus
40_Matthew_13	ⲓⲱⲥⲏⲥ	person	(pass)
40_Matthew_27	ⲥⲓⲙⲱⲛ	person	Simon of Cyrene
Acts_of_the_Apostles_08	ⲥⲓⲙⲱⲛ	person	Simon Magus
Acts_of_the_Apostles_10:6	ⲥⲓⲙⲱⲛ	person	Simon the Tanner (New Testament)
Acts_of_the_Apostles_06	ⲫⲓⲗⲓⲡⲡⲟⲥ	person	Philip the Evangelist
Acts_of_the_Apostles_08	ⲫⲓⲗⲓⲡⲡⲟⲥ	person	Philip the Evangelist
Acts_of_the_Apostles_21	ⲫⲓⲗⲓⲡⲡⲟⲥ	person	Philip the Evangelist
Judges	ⲓⲱⲛⲁⲑⲁⲛ	person	Jonathan (Judges)
04_Numbers_3:19	ⲭⲉⲃⲣⲱⲛ	person	Hebron (biblical figure)
