ⲡⲉⲧⲣⲁ	4
ⲧⲁϩⲉ	4
ⲫⲁⲣⲓⲥⲉⲟⲥ	4
ⲉⲑⲃⲏ	4
ⲛⲁϩⲙⲉ	4
ϣⲓⲡⲓ	4
ⲛⲱⲓⲕ	4
ⲙⲁⲅⲇⲁⲗⲓⲛⲏ	4
ⲉⲙⲑⲟ	4
ⲓⲥϫⲉⲕ	4
ⲉⲙⲕⲁϩ	4
ⲭⲉⲧ	4
ϣⲉⲙⲙⲟ	4
ϩⲓⲡⲓⲥⲧⲁⲩⲣⲟⲥ	4
ⲃⲉⲛⲓ	4
ⲥⲟⲫⲟⲥ	4
ⲙⲁⲕⲟⲩⲣⲓⲁ	4
ⲣⲉⲙⲛϩⲱⲃ	4
ⲙⲁⲩⲣⲱⲧⲁⲛⲓⲁ	4
ϩⲉⲃⲇⲟⲙⲁⲥ	4
ⲕⲗⲏⲣⲓⲕⲟⲥ	4
ϣⲁϣⲛⲓ	4
ⲉⲣⲕⲗⲏⲣⲟⲛⲟⲙⲓⲛ	4
ⲡⲟⲣⲛⲟⲥ	4
ⲥⲓⲟⲩ	4
ⲣⲉⲙⲛⲕⲁϩⲓ	4
ϩⲓⲕⲱⲛ	4
ⲁⲣⲭⲏⲥⲩⲛⲁⲅⲱⲅⲟⲥ	4
ⲑⲉⲃⲓⲏⲟⲩⲧ	4
ⲁⲣⲓⲉⲙⲓ	4
ⲙⲡⲁⲧ	4
ⲉⲓⲧⲉ	4
ⲥⲏϫ	4
ϧⲣⲱⲟⲩ	3
ⲇⲓⲁⲯⲁⲗⲙⲁ	3
ⲧⲁϫⲣⲏⲟⲩⲧ	3
ⲓⲁⲣⲱⲟⲩ	3
ϩⲑⲱⲣ	3
ⲓⲟϩ	3
ⲙⲟⲛⲙⲉⲛ	3
ⲭⲱⲡ	3
ⲥⲫⲟⲧⲟⲩ	3
ϫⲱⲓⲗⲓ	3
ⲙⲟⲩⲛⲕ	3
ⲉⲣⲇⲟⲕⲓⲙⲁⲍⲓⲛ	3
ⲉⲓⲉ	3
ⲡⲁⲛⲧⲱⲥ	3
ⲉⲩⲕⲉⲣⲓⲁ	3
ⲥⲧⲉⲫⲁⲛⲁ	3
ϧⲟⲥⲓ	3
ⲡⲁⲣⲟⲩⲥⲓⲁ	3
ⲙⲉⲛⲣⲉ	3
ⲙⲙⲁⲩⲁ	3
ⲇⲱⲣⲟⲛ	3
ⲉⲣⲡⲣⲟⲕⲟⲡⲧⲉⲓⲛ	3
ⲁⲛⲍⲏⲃ	3
ϭⲛⲟⲛ	3
ⲙⲏⲛ	3
ⲟⲕⲉⲙ	3
ⲛⲁϩⲣⲁ	3
ⲁⲛⲓⲧ	3
ⲓⲁⲗ	3
ⲉϩⲟⲧ	3
ⲥⲭⲏⲙⲁ	3
ⲉⲣⲙⲉⲗⲉⲧⲁⲛ	3
ⲉⲣⲉⲡⲓⲑⲩⲙⲉⲓⲛ	3
ⲛⲟⲩϥ	3
ϭⲓⲙⲕⲁϩ	3
ⲉⲣⲛⲓϣϯ	3
ⲧⲁⲥⲑⲟ	3
ⲛⲁϩⲙ	3
ⲉⲝⲟⲩⲥⲓⲁ	3
ⲇⲓⲁⲃⲟⲗⲟⲥ	3
ⲑⲱⲧ	3
ϭⲓϣⲓⲡⲓ	3
ⲟⲩⲁϩ	3
ⲧⲁⲣⲕⲟ	3
ⲙⲁⲗⲓⲥⲧⲁ	3
ⲁϣⲁⲓ	3
ⲭⲱⲗⲉⲙ	3
ⲁⲙⲱⲓⲛⲓ	3
ϩⲱⲟⲩⲧ	3
ⲉⲣⲯⲁⲗⲗⲉⲓⲛ	3
ⲟⲩⲱⲧⲉⲃ	3
ⲙⲟⲓ	3
ⲁⲥⲕⲏⲥⲓⲥ	3
ϧⲁⲣⲱ	3
ⲁⲩⲣⲏϫ	3
ϩⲁⲓⲣⲉⲧⲓⲕⲟⲥ	3
ⲁⲣⲓⲧ	3
ⲁⲣⲏⲟⲩ	3
ⲥⲁⲧⲁⲛⲁⲥ	3
ⲥⲟⲩⲃⲏⲧ	3
ⲙⲉⲧⲁⲧⲥⲉⲃⲓ	3
ⲧⲓⲙⲏ	3
ⲅⲛⲱⲙⲏ	3
ⲁⲛⲁⲅⲕⲏ	3
ⲉⲣⲭⲣⲁⲥⲑⲉ	3
ⲣⲁ	3
ⲟⲛϧ	3
ⲛⲧⲏ	3
ⲛϩⲏⲧ	3
ⲙⲉⲧⲁⲗⲟⲩ	3
ⲧⲥⲟ	3
ϭⲁⲗⲟϫ	3
ϣⲏϣ	3
ⲙⲁⲓ	3
ⲙⲉⲧϣⲫⲏⲣ	3
ⲥⲁⲃⲉⲩ	3
ⲫⲁⲣⲓⲥⲁⲓⲟⲥ	3
ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	3
ⲁⲅⲟⲣⲁ	3
ⲟⲩⲏⲟⲩ	3
ⲱⲃϣ	3
ⲭⲁϫⲓϫ	3
ϥⲓⲁϩⲟⲙ	3
ⲥⲟⲩⲧⲱⲛ	3
ⲥⲩⲛⲁⲅⲱⲅⲏ	3
ⲓⲱⲥⲏⲧⲟⲥ	3
ⲏⲣⲱⲇⲓⲁⲥ	3
ϩⲏⲗ	3
ϣⲉⲛϩⲏⲧ	3
ⲥⲁⲑⲉⲣⲓ	3
ⲧϩⲉⲙⲕⲏⲟⲩⲧ	3
ⲑⲏⲟⲩ	3
ⲁⲧϣⲉⲙⲏⲣ	3
ⲥⲟϫⲉⲛ	3
ⲭⲣⲉⲙⲣⲉⲙ	3
ⲛⲟⲩⲉⲣⲏⲩ	3
ϯϧⲓⲥⲓ	3
_warn:empty_norm_	3
ϩⲁⲧ	3
ⲡϩⲁⲓ	3
ⲫⲟⲟⲩ	3
ϩⲛⲏ	3
ⲁⲣⲓⲡⲣⲟⲥⲉⲩⲭⲉⲥⲑⲉ	3
ⲣⲉϥⲉⲣⲛⲟⲃⲓ	3
ⲣⲁⲃⲃⲓ	3
ⲥⲟⲛⲓ	3
ϧⲉⲗϣⲓⲣⲓ	3
ⲥⲱϫⲡ	3
ⲉⲣϣⲫⲏⲣ	3
ϣⲟⲃⲧ	3
ⲑⲁⲙⲓⲟ	3
ϣⲧⲉⲣⲑⲱⲣ	3
ⲭⲣⲟⲛⲟⲥ	3
ⲥⲓⲛⲓⲱⲟⲩ	3
ⲃⲉⲭⲉ	3
ϧⲏⲧ	3
ⲅⲉⲉⲛⲛⲁ	3
ⲉⲣⲡⲟⲣⲛⲉⲩⲓⲛ	3
ⲓⲥⲗ	3
ⲉⲝⲉⲥⲧⲓⲛ	3
ⲁⲣⲓ	3
ⲇ	3
ⲡⲁⲣⲣⲏⲥⲓⲁ	3
ⲥⲟⲩⲣⲓ	3
ⲉⲕⲁⲧⲟⲛⲧⲁⲣⲭⲟⲥ	3
ⲥⲟϩⲓ	3
ⲧϩⲉⲙⲥⲟ	3
ⲅⲣⲏⲅⲟⲣⲓⲟⲥ	3
ⲉⲩⲭⲏ	3
ϯⲧⲁⲓⲟ	3
ⲇⲩⲛⲁⲙⲓⲥ	3
ⲑⲟⲩⲏⲧ	3
ϫⲏⲕ	3
ϣⲁϩ	3
ⲙⲟⲥϯ	3
ⲙⲉⲑⲛⲟⲩϫ	3
ⲁϭⲛⲉ	3
ϩⲓⲥⲧⲁⲩⲣⲟⲥ	3
ⲕⲁⲛⲓⲥⲕⲓⲟⲛ	3
ⲕⲏⲛ	3
ⲉⲣⲙⲕⲁϩ	3
ϫⲫⲓⲟ	3
ⲧⲱⲟⲩⲛⲟⲩ	3
ⲙⲁⲛⲉⲥⲱⲟⲩ	3
ⲑⲣⲟⲛⲟⲥ	3
ⲙⲉⲧⲁⲣⲭⲓⲉⲣⲉⲩⲥ	3
ⲕⲟⲥ	3
ⲣⲉϥϭⲓⲛϫⲟⲛⲥ	3
ⲉⲣⲇⲓⲁⲕⲣⲓⲛⲓⲛ	3
ϩⲟⲗⲱⲥ	3
ⲣⲉϥϣⲁⲙϣⲉⲓⲇⲱⲗⲟⲛ	3
ⲣⲉϥϩⲱⲗⲉⲙ	3
ⲑⲙⲁⲓⲉ	3
ⲁⲇⲁⲙ	3
ϩⲏⲟⲩ	3
ⲙⲉⲧⲁⲧⲧⲁⲕⲟ	3
ⲯⲩⲭⲓⲕⲟⲛ	3
ⲣⲉⲙⲙⲫⲉ	3
ϩⲏⲡ	3
ϫⲟⲓ	3
ϩⲁⲗⲩⲥⲓⲥ	3
ⲣⲓⲣ	3
ⲡⲁⲣⲁⲡⲧⲱⲙⲁ	3
ⲕⲁⲛⲱⲛ	3
ⲁⲝⲓⲟⲥ	3
ⲧⲁϩⲱ	3
ⲧⲉⲛⲉ	3
ϧⲟⲕϩ	3
ϩⲉⲃⲥ	3
ϩⲟⲃⲥ	3
ⲉⲣϩⲟⲩⲟ	3
ⲙⲏⲓⲧ	3
ⲭⲁϫⲣⲟϫ	3
ⲅⲁⲍⲟⲫⲩⲗⲁⲕⲓⲟⲛ	3
ⲉⲣϧⲁⲉ	3
ⲙⲉⲧⲁⲥⲉⲃⲏⲥ	3
ⲥⲱⲛⲧ	3
ⲓⲇⲓⲱⲧⲏⲥ	3
ϩⲱⲇⲏ	2
ⲙⲟⲩⲉ	2
ⲙⲉϣϣⲟϯ	2
ⲛⲟⲩϣⲡ	2
ⲥⲕⲩⲛⲏ	2
ϭⲱⲗⲕ	2
ϫⲱⲣ	2
ⲧⲁⲝⲓⲥ	2
ⲁⲫⲏⲟⲩⲓ	2
ⲁⲟⲩⲱⲛ	2
ⲁⲗⲟⲗⲓ	2
ⲉϩⲉ	2
ⲥⲱⲣ	2
ⲁⲣⲓⲟⲩⲓ	2
ⲱⲡ	2
ⲙⲁⲕⲉⲇⲟⲛⲓⲁ	2
ⲫⲣⲱ	2
ⲉⲫⲉⲥⲟⲥ	2
ⲥⲟⲙⲥ	2
ⲁⲡⲟⲗⲗⲱ	2
ⲫⲟⲣⲧⲟⲩⲛⲁⲧⲟⲥ	2
ϭⲛⲉ	2
ϭⲣⲟϩ	2
ϯⲙⲧⲟⲛ	2
ⲫⲓ	2
ⲁⲥⲡⲁⲥⲙⲟⲥ	2
ⲁⲛⲁⲑⲉⲙⲁ	2
ⲟⲟⲩ	2
ⲉⲣⲫⲙⲉⲩⲓ	2
ⲙⲉⲧⲕⲟⲩϫⲓ	2
ⲧⲉⲛⲑⲱⲛ	2
ϩⲩⲡⲁⲣⲭⲟⲛⲧⲁ	2
ⲃⲱⲕⲓ	2
ⲡⲁⲛⲧⲟⲕⲣⲁⲧⲱⲣ	2
ϩⲣⲏⲓ	2
ⲙⲉⲛⲉⲥⲱⲛ	2
ⲉⲡⲁⲣⲭⲟⲥ	2
ⲟⲩⲱⲛϧ	2
ⲯⲁⲗⲙⲟⲥ	2
ⲙⲏⲛⲓ	2
ⲥⲩⲛⲁⲝⲓⲥ	2
ϣⲑⲏⲛ	2
ϥⲱⲓ	2
ⲡⲣⲟⲥ	2
ϭⲓⲥϩⲓⲙⲓ	2
ⲁⲧⲣⲱⲟⲩϣ	2
ⲣⲱⲟⲩϣ	2
ϯⲛⲟⲙϯ	2
ⲁⲅⲁⲑⲟⲛ	2
ϭⲓⲱⲟⲩ	2
ⲉⲣⲉⲡⲓⲥⲕⲟⲡⲟⲥ	2
ⲡⲁⲣⲁⲇⲟⲝⲟⲛ	2
ϣⲱⲕ	2
ⲧⲉⲣⲉⲛⲟⲩϯ	2
ⲥⲱⲓⲧ	2
ⲥⲱⲟⲩⲃⲉⲛ	2
ϩⲟⲙⲟⲗⲟⲅⲏⲧⲏⲥ	2
ⲁⲥⲉⲃⲏⲥ	2
ϣⲁϣ	2
ⲓⲱ	2
ⲥⲓⲙ	2
ⲧⲁⲗⲏⲟⲩⲧ	2
ⲧⲱⲙⲛⲧ	2
ϯⲫⲓ	2
ⲛⲁϣⲱ	2
ⲥⲡⲟⲩⲇⲏ	2
ⲉⲙⲉⲛⲧ	2
ⲓⲁⲣⲟ	2
ⲑⲃⲁ	2
ⲋ	2
ⲙⲁϩ	2
ϩⲩⲡⲟⲙⲟⲛⲏ	2
ⲇⲟⲕⲓⲙⲏ	2
ⲥⲉⲃⲧⲉ	2
ϩⲱⲧⲡ	2
ⲥⲙⲟⲛⲧ	2
ⲭⲉⲣⲟⲩⲃⲓⲙ	2
ⲉⲣϧⲏⲓⲃⲓ	2
ϩⲓⲕⲟⲧ	2
ⲟⲩⲟⲧⲉⲃ	2
ϩⲱⲣⲡ	2
ⲑⲟⲛⲧⲉⲛ	2
ⲥⲟⲗⲥⲉⲗ	2
ⲉⲃⲓⲁⲓⲕ	2
ⲫⲟⲣϫ	2
ⲗⲟⲅⲟⲥ	2
ⲉⲣⲁ	2
ⲥⲑⲟⲓ	2
ⲥⲩⲛⲅⲛⲱⲙⲏ	2
ⲓⲙⲏϯ	2
ⲙⲙⲟⲛⲧ	2
ⲱⲣϥ	2
ⲟⲩⲭⲓ	2
ⲅⲁⲙⲟⲥ	2
ϩⲟⲙⲧ	2
ⲛⲟⲩⲓ	2
ⲛⲟⲩⲥ	2
ⲟⲩⲃⲉ	2
ⲉⲣⲙⲏⲛⲓⲁ	2
ⲧⲟⲩⲧⲟ	2
ϩⲟⲟⲩ	2
ⲧⲁⲟⲩⲟ	2
ⲥⲟϫ	2
ⲕⲟⲣϥ	2
ⲥⲱϯ	2
ⲓⲁ	2
ⲁⲣⲓⲧⲓⲙⲁⲛ	2
ⲥⲟϥ	2
ϭⲓⲟⲩⲓ	2
ⲧⲩⲣⲟⲥ	2
ⲥⲓⲇⲱⲛ	2
ϩⲓⲇⲉⲙⲱⲛ	2
ⲟⲩϩⲱⲣ	2
ϭⲗⲟϫ	2
ⲧⲏⲃ	2
ⲉⲣⲫⲁϧⲣⲓ	2
ϧⲟⲑⲃⲉ	2
ϩⲏⲇⲉⲱⲥ	2
ⲫⲁϣⲓ	2
ⲃⲓⲛⲁϫ	2
ⲥⲩⲙⲡⲟⲥⲓⲟⲛ	2
ⲃⲏⲑⲥⲁⲓⲇⲁ	2
ⲑⲏⲙ	2
ⲭⲣⲟϥ	2
ⲙⲟⲕⲓ	2
ⲛⲁϣⲉ	2
ⲧⲏⲓⲧ	2
ⲁϧⲱ	2
ⲥⲟⲃϯ	2
ⲙⲏⲧⲓ	2
ⲇⲓⲁⲑⲏⲕⲏ	2
ϫⲏⲗ	2
ⲥⲩⲛⲇⲟⲛⲓⲟⲛ	2
ⲃⲏϣ	2
ϩⲩⲡⲏⲣⲉⲧⲏⲥ	2
ⲧϧⲙⲟⲙ	2
ϩⲩⲥⲟⲥ	2
ⲫⲱϧ	2
ⲉⲛⲟⲭⲟⲥ	2
ϩⲣⲁ	2
ⲥⲛⲁⲩ	2
ϫⲉⲙϯⲡⲓ	2
ⲟⲩⲟⲃϣ	2
ⲉⲣⲁⲥⲡⲁⲍⲉⲥⲑⲉ	2
ϫⲉϣⲥⲫⲏⲓϯ	2
ⲁⲣⲓⲃⲟⲏⲑⲓⲛ	2
ⲉⲣϩⲟⲩⲓⲧ	2
ⲟⲩⲉϩ	2
ⲟⲩⲃⲏ	2
ϫⲟϫ	2
...	2
ⲙⲡⲁⲣⲉ	2
ⲙⲟⲗϩ	2
ⲛⲉⲧⲛ	2
ϩⲟϥ	2
ⲉⲩⲗⲟⲅⲓⲁ	2
ϣⲟⲩϣⲱⲟⲩϣⲓ	2
ⲉϩⲟⲧⲉⲣⲟ	2
ⲃⲓⲣ	2
ⲁϧⲟ	2
ⲫⲟⲛϩ	2
ϣⲱⲣⲡ	2
ⲥⲱⲛϩ	2
ⲉⲣⲕⲁⲧⲏⲅⲟⲣⲓⲛ	2
ⲃⲁⲣⲁⲃⲃⲁⲥ	2
ϭⲏϫⲓ	2
ⲭⲗⲟⲙ	2
ⲕⲁϣ	2
ⲕⲉⲗⲓ	2
ⲏⲣⲡ	2
ⲉⲡⲓⲅⲣⲁⲫⲏ	2
ϯϣⲱϣ	2
ⲁϫⲡⲑ	2
ⲉⲗⲱⲓ	2
ϩⲓⲟⲙⲓ	2
ⲥⲁⲗⲱⲙⲏ	2
ϣⲉⲛⲧⲱ	2
ϣⲏⲕ	2
ⲥⲕⲉⲣⲕⲉⲣ	2
ⲥⲏⲓⲛⲓ	2
ⲉⲣⲛⲩⲙⲫⲉⲓⲛ	2
ⲉⲣⲡⲉⲧϩⲱⲟⲩ	2
ⲉⲩⲁⲅⲅⲉⲗⲓⲥⲧⲏⲥ	2
ⲕⲩⲣⲓⲗⲗⲟⲥ	2
ⲉⲣⲥⲫⲣⲁⲅⲓⲍⲉⲓⲛ	2
ⲣⲓⲕⲓ	2
ⲙⲉⲧⲥⲁⲓⲉ	2
ⲥⲉⲙⲛⲓ	2
ⲟⲩⲱⲃϣ	2
ϩⲓⲧⲉⲙ	2
ⲁⲃⲇⲉⲗⲁⲍⲓⲍ	2
ϫⲓⲛⲓ	2
ⲉⲣⲟⲩⲟⲧ	2
ⲣⲁⲃⲏⲟⲩⲧ	2
ⲉⲙⲧⲟⲛ	2
ⲥⲙⲟⲧ	2
ⲥⲑⲟⲓⲛⲟⲩϥⲓ	2
ϭⲓⲃⲟϯ	2
ⲇⲁⲛⲓⲏⲗ	2
ⲉⲡⲓ	2
ⲱⲥⲕ	2
ⲉⲣϩⲉⲓⲣⲏⲛⲏ	2
ⲑⲏϣ	2
ⲥⲁⲣⲣⲁⲕⲏⲛⲟⲥ	2
ϯⲥⲟϭⲛⲓ	2
ⲥⲉⲙⲛⲏⲧ	2
ⲓⲱⲥ	2
ϩⲏⲅⲉⲙⲱⲛ	2
ⲉⲕ	2
ϩⲉⲡ	2
ϭⲓϩⲁⲡ	2
ⲁⲅⲓⲟⲥ	2
ⲣⲉϥϭⲓ	2
ⲥⲱⲣⲉⲙ	2
ⲣⲉϥⲑⲓϧⲓ	2
ⲧⲟⲩⲃⲉ	2
ⲡⲟⲣⲛⲏ	2
ⲧⲱⲙⲓ	2
ⲓⲙⲏⲧⲓ	2
ⲉⲫⲗⲏⲟⲩ	2
ⲉⲑⲣⲉ	2
ϫⲟⲥ	2
ⲑⲏⲣⲓⲟⲛ	2
ϫⲱⲣϫ	2
ⲙⲙⲓⲛ	2
ⲉⲣⲫⲟⲣⲓⲛ	2
ⲥⲁⲗⲡⲓⲅⲝ	2
ⲁⲧⲕⲓⲙ	2
ⲙⲉⲧⲣⲉϥϯⲥⲃⲱ	2
ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲥ	2
ϧⲉⲧϧⲱⲧ	2
ⲡⲉⲇⲏⲥ	2
ⲁⲅⲉⲗⲏ	2
ⲙⲁⲥⲧⲓⲅⲝ	2
ⲉⲣⲭⲣⲉⲓⲁ	2
ⲙⲁϩⲥⲛⲟⲩϯ	2
ⲉⲣⲑⲉⲱⲣⲉⲓⲛ	2
ϩⲉⲛ	2
ⲛⲟⲙϯ	2
ϩⲙⲉ	2
ϧⲏⲃⲥ	2
ⲉⲗⲱⲓⲕ	2
ⲙⲁϩⲉ	2
ϩⲕⲟ	2
ⲱⲣⲓⲱⲛ	2
ⲉⲣⲙⲱⲟⲩⲓ	2
ϯⲙⲏⲓⲛⲓ	2
ϩⲁⲛⲁⲧⲟⲟⲩⲓ	2
ⲇⲓⲁⲇⲟⲭⲟⲥ	2
ⲙⲉⲧⲟⲩⲏⲃ	2
ⲗⲁⲕⲕⲟⲥ	2
ⲉⲣⲭⲉⲓⲣⲟⲧⲟⲛⲉⲓⲛ	2
ϣⲓⲃϯ	2
ⲁⲡⲟⲕⲣⲓⲧⲏⲥ	2
ⲁⲡⲟⲥⲧⲟⲗⲓⲕⲟⲛ	2
ⲫⲱⲣϣ	2
ϫⲁⲗ	2
ⲱⲥⲁⲛⲛⲁ	2
ϫⲱⲃⲓ	2
ⲕⲁⲑⲉⲇⲣⲁ	2
ϥⲓⲧ	2
ⲉⲧⲉⲛ	2
ⲁⲣⲓⲟⲩⲱ	2
ⲁⲛϣⲁⲛ	2
ⲟⲛⲧⲱⲥ	2
ⲉⲣϣⲱⲛ	2
ⲭⲱⲣⲓⲥ	2
ϣⲏⲟⲩ	2
ⲕⲁϩⲥ	2
ϩⲟⲕⲉⲣ	2
ⲟⲩⲱϣⲉⲙ	2
ⲁⲡⲁⲥ	2
ⲕⲁⲕⲓⲁ	2
ⲙⲟⲩϫⲧ	2
ϭⲣⲟⲡ	2
ⲉⲣⲥⲕⲁⲛⲇⲁⲗⲓⲍⲓⲛ	2
ϭⲟ	2
ⲉⲣⲙⲉⲗⲓⲛ	2
ⲥⲭⲁⲓ	2
ⲁⲏⲣ	2
ⲥⲟⲣⲉⲙ	2
ϫⲱⲙ	2
ⲥⲧⲟⲗⲏ	2
ⲣⲁⲙⲁⲟ	2
ϩⲟⲣⲁⲥⲓⲥ	2
ϭⲓⲛϫⲟⲛⲥ	2
ⲫⲱⲧϩ	2
ⲙⲟⲛⲕ	2
ⲓⲟⲩⲇⲉⲁ	2
ⲥⲟⲛⲧ	2
ⲧⲟⲙ	2
ⲓⲉⲣⲓⲭⲱ	2
ⲣⲉⲙⲛⲁⲍⲁⲣⲉⲑ	2
ⲃⲁⲣⲃⲁⲣⲟⲥ	2
ⲉⲣⲯⲁⲗⲓⲛ	2
ⲁⲥⲡⲓ	2
ⲥⲉⲣⲉⲙ	2
ⲁⲃⲃⲁⲕⲟⲩⲙ	1
ⲍⲱⲟⲛ	1
ϫⲓⲛⲑⲣⲟⲩϧⲱⲛⲧ	1
ϫⲓⲛⲑⲣⲉϥⲓ	1
ϫⲓⲛⲑⲣⲉⲥϣⲑⲟⲣⲧⲉⲣ	1
ⲑⲱⲉⲙⲁⲛ	1
ⲫⲁⲣⲣⲁⲛ	1
ϧⲏⲓⲃⲓ	1
ⲧⲁⲡ	1
ⲁⲅⲁⲁⲡⲏ	1
ⲕⲁⲗⲁⲙⲫⲟ	1
ⲉⲑⲁⲩϣ	1
ⲙⲁⲇⲓⲁⲙ	1
ⲫⲓϯ	1
ⲫⲱϫⲓ	1
ϯⲛⲁⲕϩⲓ	1
ⲛⲟⲩⲛ	1
ⲥⲟⲑⲛⲉϥ	1
ⲥⲉⲧⲉⲃⲣⲏϫ	1
ϩⲟⲡⲗⲟⲛ	1
ⲧⲟⲩϫⲟ	1
ⲥⲉⲛϯ	1
ⲥⲛⲁⲩϩ	1
ⲙⲟϯ	1
ⲭⲁⲗⲓⲛⲟⲩⲥ	1
ⲑⲱϩ	1
ⲕⲁⲥ	1
ϩⲉⲝⲓⲥ	1
ϯⲟⲩⲧⲁϩ	1
ϫⲉⲙⲉⲑⲛⲟⲩϫ	1
ⲉⲣϧⲣⲉ	1
ⲟⲩⲛϩϥ	1
ⲥⲩⲛⲧⲉⲗⲓⲁ	1
ⲅⲁⲗⲁⲧⲓⲁ	1
ⲥⲱⲟⲩⲧⲉⲛ	1
ⲧⲁⲭⲁ	1
ⲧⲫⲟ	1
ⲉⲣⲭⲣⲟⲛⲟⲥ	1
ⲡⲉⲛⲧⲏⲕⲟⲥⲧⲏ	1
ⲁⲛⲧⲓⲕⲓⲙⲉⲛⲟⲥ	1
ⲧⲓⲙⲟⲑⲉⲟⲥ	1
ⲁⲧϭⲛⲉ	1
ϯⲫⲟ	1
ⲛⲧⲱⲧⲉⲛ	1
ⲁⲭⲁⲓⲁ	1
ⲇⲓⲁⲕⲟⲛⲓⲁ	1
ⲣⲉϥⲉⲣϩⲱⲃ	1
ⲁⲭⲁⲓⲕⲟⲥ	1
ϫⲉⲕⲣⲱ	1
ⲫⲱⲧⲉⲛ	1
ⲁⲥⲓⲁ	1
ⲁⲕⲩⲗⲁ	1
ⲡⲣⲓⲥⲕⲁ	1
ⲁⲣⲓⲁⲥⲡⲁⲍⲉⲥⲑⲉ	1
ⲙⲁⲣⲁⲛⲁⲑⲁ	1
ϩⲓⲥⲧⲟⲣⲉⲓⲛ	1
ⲙⲏⲛⲁ	1
ϩⲟⲥⲓⲱⲧⲁⲧⲟⲥ	1
ⲉⲡⲓⲥⲕⲡⲟⲥ	1
ϣⲁϯ	1
ⲧⲁⲓⲏⲟⲧ	1
ⲣⲱⲟⲩⲧϥ	1
ϭⲓⲫⲉⲓ	1
ⲉⲅⲕⲱⲓⲟⲛ	1
ϣⲁϫⲓ	1
ⲁⲗⲏⲑⲓⲛⲟⲛ	1
ⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ	1
ϫⲓ	1
ⲛⲟⲩϫⲓ	1
ϧⲉ	1
ϩⲓⲏⲃ	1
ⲉⲗⲁⲭⲓⲥⲧⲟⲥ	1
ⲣⲉⲙⲛⲭⲏⲙⲓ	1
ⲡⲓϣⲱ	1
ϩⲉⲣⲙⲏⲛⲉⲓⲁ	1
ⲡⲛⲉⲩⲙⲁⲧⲟⲫⲟⲣⲟⲥ	1
ϫⲓⲛⲑⲣⲉϥⲱⲙⲉ	1
ⲕⲟⲗⲩⲃⲏⲑⲣⲁ	1
ⲧⲣⲓⲁⲉ	1
ⲟⲙⲟⲟⲩⲉⲓⲟⲉ	1
ⲡⲣⲟⲫⲏⲧⲓⲕⲟⲛ	1
ⲙⲁⲓⲏ	1
ⲙⲁⲑⲏⲙⲁ	1
ⲁⲡⲟⲥⲧⲏⲑⲏⲥ	1
ⲉⲣⲛⲏⲥⲧⲉⲩⲉⲓⲛ	1
ⲫⲉⲣⲓⲱⲟⲩ	1
ⲁⲛⲁⲅⲕⲁⲓⲟⲛ	1
ⲓⲥⲣⲁⲏⲗ	1
ϫⲓⲛⲉⲣⲟⲩⲱ	1
ⲟⲩⲕ	1
ⲉⲣϭⲟⲉⲓⲥ	1
ⲓⲉⲣⲉⲙⲓⲁⲥ	1
ϩⲟⲡ	1
ϭⲓϣϣⲱⲟⲩ	1
ϫⲓⲛⲱⲛϧ	1
ϩⲟⲗϫ	1
ⲕⲱⲡ	1
ⲛⲭⲁⲓ	1
ⲁⲧϣⲧⲁϩⲱⲟⲩ	1
ϭⲓⲙⲡϣⲓϣ	1
ⲛϧⲏⲧⲓ	1
ⲙⲉⲧⲉⲫⲗⲏⲟⲩ	1
ⲉⲣⲁⲑⲟⲩⲱⲛϩ	1
ϧⲙⲟⲙ	1
ⲭⲱⲣⲟⲥ	1
ⲉⲣⲥⲧⲁⲩⲣⲱⲛⲉⲓⲛ	1
ϩⲏⲅⲟⲩⲙⲉⲛⲟⲥ	1
ⲗⲁⲩⲣⲁ	1
ⲙⲁⲕⲁⲣⲓⲟⲥ	1
ⲁⲩ	1
ⲁⲅⲁⲡⲏⲧⲟⲥ	1
ϣⲁⲛⲧⲉ	1
ⲉⲧⲉⲣⲉ	1
ϣⲉⲩⲛⲓ	1
ⲃⲏⲙⲁ	1
ⲕⲩⲣⲟⲥ	1
ϩⲟⲙⲟⲗⲟⲅⲓⲁ	1
ⲟⲩⲟⲛϩϥ	1
ϯϣⲉⲩⲛⲓ	1
ⲉⲱ	1
ⲉⲃⲣⲏϫ	1
ⲟⲡⲧⲁⲥⲓⲁ	1
ⲙⲉϣⲧ	1
ϣⲉⲡϧⲓⲥⲓ	1
ϫⲟⲣϫⲥ	1
ⲕⲓⲛⲇⲩⲛⲟⲥ	1
ⲡⲁⲙⲁϩⲟ	1
ⲉⲣϩⲩⲡⲟⲙⲉⲛⲉⲓⲛ	1
ⲡⲉⲓⲣⲁⲥⲙⲟⲥ	1
ⲁⲣⲓⲇⲟⲕⲓⲙⲁⲍⲉⲓⲛ	1
ⲁⲣⲓⲉⲓⲙⲉ	1
ⲉⲣⲇⲟⲕⲓⲙⲁⲍⲉⲓⲛ	1
ⲙⲉⲧⲁⲅⲁⲑⲟⲥ	1
ⲙⲉⲛⲧⲟⲓ	1
ⲙⲫⲏ	1
